material_class,option_id,sigma_a_MPa,N,phase_index,phase,Xi,proposed_length_m,maximum_released_energy_J_per_m,resistance_J_per_m2,admitted_length_m,reason,mesh_resolved
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,2,0.0625,1.25,5.743350239062183e-06,0.0692576876552028,4.238634956018024,5.743350239062183e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,2,0.0625,1.5,6.89202028687462e-06,0.05540615012416223,4.238634956018024,6.89202028687462e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,2,0.0625,2.0,9.189360382499494e-06,0.07387486683221631,4.238634956018024,9.189360382499494e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,2,0.0625,2.5,1.1486700478124366e-05,0.0831730751572266,4.238634956018024,1.1486700478124366e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,2,0.0625,3.0,1.378404057374924e-05,0.0831730751572266,4.238634956018024,1.378404057374924e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,2,0.0625,3.5,1.6081380669374112e-05,0.0831730751572266,4.238634956018024,1.6081380669374112e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,2,0.0625,3.99,1.833277396308649e-05,0.0831730751572266,4.238634956018024,1.833277396308649e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,2,0.0625,4.0,1.8378720764998988e-05,0.0831730751572266,4.238634956018024,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,2,0.0625,8.0,1.8378720764998988e-05,0.0831730751572266,4.238634956018024,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,0.1,2.2973400956248734e-06,0.06697052466545803,4.58157270500924,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,0.3,2.2973400956248734e-06,0.06697052466545803,4.58157270500924,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,0.49,2.2973400956248734e-06,0.06697052466545803,4.58157270500924,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,0.5,2.2973400956248734e-06,0.06697052466545803,4.58157270500924,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,0.6,2.7568081147498482e-06,0.07031905089873093,4.58157270500924,2.7568081147498482e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,0.8,3.6757441529997978e-06,0.06697052466545803,4.58157270500924,3.6757441529997973e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,1.0,4.594680191249747e-06,0.06697052466545803,4.58157270500924,4.594680191249747e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,1.25,5.743350239062183e-06,0.0627848668738669,4.58157270500924,5.743350239062183e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,1.5,6.89202028687462e-06,0.050227893499093526,4.58157270500924,6.89202028687462e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,2.0,9.189360382499494e-06,0.06697052466545803,4.58157270500924,9.189360382499494e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,2.5,1.1486700478124366e-05,0.0758153259466603,4.58157270500924,1.1486700478124366e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,3.0,1.378404057374924e-05,0.0758153259466603,4.58157270500924,1.378404057374924e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,3.5,1.6081380669374112e-05,0.0758153259466603,4.58157270500924,1.6081380669374112e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,3.99,1.833277396308649e-05,0.0758153259466603,4.58157270500924,1.833277396308649e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,4.0,1.8378720764998988e-05,0.0758153259466603,4.58157270500924,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,3,0.09375,8.0,1.8378720764998988e-05,0.0758153259466603,4.58157270500924,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,0.1,2.2973400956248734e-06,0.05821339679031587,5.082579993280606,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,0.3,2.2973400956248734e-06,0.05821339679031587,5.082579993280606,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,0.49,2.2973400956248734e-06,0.05821339679031587,5.082579993280606,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,0.5,2.2973400956248734e-06,0.05821339679031587,5.082579993280606,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,0.6,2.7568081147498482e-06,0.061124066629831664,5.082579993280606,2.7568081147498482e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,0.8,3.6757441529997978e-06,0.05821339679031587,5.082579993280606,3.6757441529997973e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,1.0,4.594680191249747e-06,0.05821339679031587,5.082579993280606,4.594680191249747e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,1.25,5.743350239062183e-06,0.054575059490921125,5.082579993280606,5.743350239062183e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,1.5,6.89202028687462e-06,0.0436600475927369,5.082579993280606,6.89202028687462e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,2.0,9.189360382499494e-06,0.05821339679031587,5.082579993280606,9.189360382499494e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,2.5,1.1486700478124366e-05,0.06645174047141111,5.082579993280606,1.1486700478124366e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,3.0,1.378404057374924e-05,0.06645174047141111,5.082579993280606,1.378404057374924e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,3.5,1.6081380669374112e-05,0.06645174047141111,5.082579993280606,1.6081380669374112e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,3.99,1.833277396308649e-05,0.06645174047141111,5.082579993280606,1.833277396308649e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,4.0,1.8378720764998988e-05,0.06645174047141111,5.082579993280606,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,4,0.125,8.0,1.8378720764998988e-05,0.06645174047141111,5.082579993280606,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,0.1,2.2973400956248734e-06,0.04837182375185241,5.75783761441092,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,0.3,2.2973400956248734e-06,0.04837182375185241,5.75783761441092,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,0.49,2.2973400956248734e-06,0.04837182375185241,5.75783761441092,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,0.5,2.2973400956248734e-06,0.04837182375185241,5.75783761441092,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,0.6,2.7568081147498482e-06,0.050790414939445035,5.75783761441092,2.7568081147498482e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,0.8,3.6757441529997978e-06,0.04837182375185241,5.75783761441092,3.6757441529997973e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,1.0,4.594680191249747e-06,0.04837182375185241,5.75783761441092,4.594680191249747e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,1.25,5.743350239062183e-06,0.04534858476736164,5.75783761441092,5.743350239062183e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,1.5,6.89202028687462e-06,0.03627886781388931,5.75783761441092,6.89202028687462e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,2.0,9.189360382499494e-06,0.04837182375185241,5.75783761441092,9.189360382499494e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,2.5,1.1486700478124366e-05,0.0558769746428176,5.75783761441092,1.1486700478124366e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,3.0,1.378404057374924e-05,0.0558769746428176,5.75783761441092,1.378404057374924e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,3.5,1.6081380669374112e-05,0.0558769746428176,5.75783761441092,1.6081380669374112e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,3.99,1.833277396308649e-05,0.0558769746428176,5.75783761441092,1.833277396308649e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,4.0,1.8378720764998988e-05,0.0558769746428176,5.75783761441092,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,5,0.15625,8.0,1.8378720764998988e-05,0.0558769746428176,5.75783761441092,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,0.1,2.2973400956248734e-06,0.03825582071459261,6.6202422842946005,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,0.3,2.2973400956248734e-06,0.03825582071459261,6.6202422842946005,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,0.49,2.2973400956248734e-06,0.03825582071459261,6.6202422842946005,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,0.5,2.2973400956248734e-06,0.03825582071459261,6.6202422842946005,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,0.6,2.7568081147498482e-06,0.04016861175032224,6.6202422842946005,2.7568081147498482e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,0.8,3.6757441529997978e-06,0.03825582071459261,6.6202422842946005,3.6757441529997973e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,1.0,4.594680191249747e-06,0.03825582071459261,6.6202422842946005,4.594680191249747e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,1.25,5.743350239062183e-06,0.03586483191993057,6.6202422842946005,5.743350239062183e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,1.5,6.89202028687462e-06,0.02869186553594446,6.6202422842946005,6.89202028687462e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,2.0,9.189360382499494e-06,0.03825582071459261,6.6202422842946005,9.189360382499494e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,2.5,1.1486700478124366e-05,0.044932229353984,6.6202422842946005,1.1486700478124366e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,3.0,1.378404057374924e-05,0.044932229353984,6.6202422842946005,1.378404057374924e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,3.5,1.6081380669374112e-05,0.044932229353984,6.6202422842946005,1.6081380669374112e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,3.99,1.833277396308649e-05,0.044932229353984,6.6202422842946005,1.833277396308649e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,4.0,1.8378720764998988e-05,0.044932229353984,6.6202422842946005,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,6,0.1875,8.0,1.8378720764998988e-05,0.044932229353984,6.6202422842946005,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,0.1,2.2973400956248734e-06,0.02862021002326864,7.672173186612792,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,0.3,2.2973400956248734e-06,0.02862021002326864,7.672173186612792,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,0.49,2.2973400956248734e-06,0.02862021002326864,7.672173186612792,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,0.5,2.2973400956248734e-06,0.02862021002326864,7.672173186612792,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,0.6,2.7568081147498482e-06,0.030051220524432074,7.672173186612792,2.7568081147498482e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,0.8,3.6757441529997978e-06,0.02862021002326864,7.672173186612792,3.6757441529997973e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,1.0,4.594680191249747e-06,0.02862021002326864,7.672173186612792,4.594680191249747e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,1.25,5.743350239062183e-06,0.02683144689681435,7.672173186612792,5.743350239062183e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,1.5,6.89202028687462e-06,0.021465157517451483,7.672173186612792,6.89202028687462e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,2.0,9.189360382499494e-06,0.02862021002326864,7.672173186612792,9.189360382499494e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,2.5,1.1486700478124366e-05,0.03440672641512599,7.672173186612792,1.1486700478124366e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,3.0,1.378404057374924e-05,0.03440672641512599,7.672173186612792,1.378404057374924e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,3.5,1.6081380669374112e-05,0.03440672641512599,7.672173186612792,1.6081380669374112e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,3.99,1.833277396308649e-05,0.03440672641512599,7.672173186612792,1.833277396308649e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,4.0,1.8378720764998988e-05,0.03440672641512599,7.672173186612792,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,7,0.21875,8.0,1.8378720764998988e-05,0.03440672641512599,7.672173186612792,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,0.1,2.2973400956248734e-06,0.02007988296113736,8.8968077530392,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,0.3,2.2973400956248734e-06,0.02007988296113736,8.8968077530392,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,0.49,2.2973400956248734e-06,0.02007988296113736,8.8968077530392,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,0.5,2.2973400956248734e-06,0.02007988296113736,8.8968077530392,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,0.6,2.7568081147498482e-06,0.021083877109194227,8.8968077530392,2.7568081147498482e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,0.8,3.6757441529997978e-06,0.02007988296113736,8.8968077530392,3.6757441529997973e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,1.0,4.594680191249747e-06,0.02007988296113736,8.8968077530392,4.594680191249747e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,1.25,5.743350239062183e-06,0.018824890276066278,8.8968077530392,5.743350239062183e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,1.5,6.89202028687462e-06,0.015059912220853022,8.8968077530392,6.89202028687462e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,2.0,9.189360382499494e-06,0.02007988296113736,8.8968077530392,9.189360382499494e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,2.5,1.1486700478124366e-05,0.02495125993744285,8.8968077530392,1.1486700478124366e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,3.0,1.378404057374924e-05,0.02495125993744285,8.8968077530392,1.378404057374924e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,3.5,1.6081380669374112e-05,0.02495125993744285,8.8968077530392,1.6081380669374112e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,3.99,1.833277396308649e-05,0.02495125993744285,8.8968077530392,1.833277396308649e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,4.0,1.8378720764998988e-05,0.02495125993744285,8.8968077530392,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,8,0.25,8.0,1.8378720764998988e-05,0.02495125993744285,8.8968077530392,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,0.1,2.2973400956248734e-06,0.013048931664512008,10.250196965522983,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,0.3,2.2973400956248734e-06,0.013048931664512008,10.250196965522983,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,0.49,2.2973400956248734e-06,0.013048931664512008,10.250196965522983,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,0.5,2.2973400956248734e-06,0.013048931664512008,10.250196965522983,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,0.6,2.7568081147498482e-06,0.013701378247737608,10.250196965522983,2.7568081147498482e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,0.8,3.6757441529997978e-06,0.013048931664512008,10.250196965522983,3.6757441529997973e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,1.0,4.594680191249747e-06,0.013048931664512008,10.250196965522983,4.594680191249747e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,1.25,5.743350239062183e-06,0.012233373435480008,10.250196965522983,5.743350239062183e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,1.5,6.89202028687462e-06,0.009786698748384007,10.250196965522983,6.89202028687462e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,2.0,9.189360382499494e-06,0.013048931664512008,10.250196965522983,9.189360382499494e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,2.5,1.1486700478124366e-05,0.017015688986665722,10.250196965522983,1.1486700478124366e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,3.0,1.378404057374924e-05,0.017015688986665722,10.250196965522983,1.378404057374924e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,3.5,1.6081380669374112e-05,0.017015688986665722,10.250196965522983,1.6081380669374112e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,3.99,1.833277396308649e-05,0.017015688986665722,10.250196965522983,1.833277396308649e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,4.0,1.8378720764998988e-05,0.017015688986665722,10.250196965522983,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,9,0.28125,8.0,1.8378720764998988e-05,0.017015688986665722,10.250196965522983,1.8378720764998988e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,0.1,2.2973400956248734e-06,0.007711659491932829,11.657752367783626,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,0.3,2.2973400956248734e-06,0.007711659491932829,11.657752367783626,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,0.49,2.2973400956248734e-06,0.007711659491932829,11.657752367783626,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,0.5,2.2973400956248734e-06,0.007711659491932829,11.657752367783626,2.2973400956248734e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,0.6,2.7568081147498482e-06,0.00809724246652947,11.657752367783626,2.7568081147498482e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,0.8,3.6757441529997978e-06,0.007711659491932829,11.657752367783626,3.6757441529997973e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,1.0,4.594680191249747e-06,0.007711659491932829,11.657752367783626,4.594680191249747e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,1.25,5.743350239062183e-06,0.007229680773687027,11.657752367783626,5.743350239062183e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,1.5,6.89202028687462e-06,0.005783744618949622,11.657752367783626,6.89202028687462e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,2.0,9.189360382499494e-06,0.007711659491932829,11.657752367783626,9.189360382499494e-06,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,2.5,1.1486700478124366e-05,0.010818482312434874,11.657752367783626,1.1486700478124366e-05,stochastic_proposal_reached,True
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,10,0.3125,3.0,1.378404057374924e-05,0.010818482312434874,11.657752367783626,1.378404057374924e-05,stochastic_proposal_reached,True
