material_class,option_id,sigma_a_MPa,N,H_cleave,cycle_hazard,signed_state_relative_error,root_tensor_relative_error,backstress_relative_error,shielding_relative_error,blunting_relative_error,phase_log_rate_absolute_error,cycle_hazard_relative_error,stationary_periodic_orbit,accepted_blocks,rejected_blocks,checkpoint_generation
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,1000000.0,0.04129489053787163,1.5636171816953047e-08,,,,,,,,False,131,21,generation_78a2011abf36484bb7992d9ff67de0dd
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,10000000.0,0.05152281158061033,4.418690911433175e-13,0.8802058435367945,0.9666402430065011,0.6538870755617388,6.197009309168479e-50,4.464143455848639e-16,26.35268598417764,0.9999717405835447,False,238,37,generation_b1ea82bb10504b289a302f864bad5e26
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,100000000.0,0.051523348061315706,1.3928861066003348e-26,0.8303292573653301,1.6909090663809452,0.5880889141639062,3.0312490672329577e-55,2.0832669460626936e-15,60.91667606106353,0.9999999999999685,False,630,225,generation_9dff58c4beb5493c8bb3cd3d69d6f284
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,101000000.0,0.051523348061315706,1.1738163947002219e-26,0.007070593187009143,0.08856809002095206,0.003541567945260191,2.381193846198589e-68,0.0,0.2921526626307127,0.15727754829488816,False,635,227,generation_b2455fdfa9f3493ea7b39a1ff4526798
Peak,v913_paper_peak01_0242980_persistent_sites,735.9214951373579,110000000.0,0.051523348061315706,2.690788332720242e-27,0.05897209558244511,0.8308980355419705,0.029934072128314,1.1805014318633655e-67,1.4880478186162097e-16,2.496096061011798,0.770765824632443,False,676,242,generation_a5bda377917b42f0a8f376c494859cb7
