Dloc_max,F0_residual_N_per_m,H_attempt,P_max,S_no_attempt,Umax_m,Umin_m,ale_accept_scale,ale_geometry_active,block,block_limited_by_birth_clock,case,cleavage_clock_model,cycles_connected,cycles_diffuse_abort,cycles_first_embryo,cycles_first_expected_embryo,cycles_first_expected_stable,cycles_first_softening,cycles_first_stable,cycles_front_capture,cycles_front_stalled,cycles_root_connected,cycles_target,cycles_total,cycles_two_horizon_crack,dN,delivery_hit_count,delivery_memory_s,delivery_scale,delivery_source,delivery_source_multiplicity,dep_eq_block_max,dep_eq_cycle_max,effective_scratch_Kt_max,epsp_acc_max,fatigue_model,fatigue_model_preset_applied,fem_scratch_Kt_max,geometry_invalid_reason,geometry_limit_mode,geometry_saturated,geometry_saturation_cycles,geometry_taper_factor,global_action_increment,global_action_increment_per_cycle,global_action_ledger_closure_error,global_attempt_count,global_clock_policy_state,global_threshold_action,marked_attempt_pd_node_id,marked_attempt_probability,marked_attempt_site_id,max_blocks_requested,minimum_element_area_over_initial,next_birth_wait_cycles_pre,pd_active_front,pd_active_front_bonds,pd_active_front_length_m,pd_amplification_max,pd_birth_rate_max_per_cycle,pd_bond_damage_max,pd_broken_bonds,pd_completion_max,pd_connected_bonds,pd_connected_extent_m,pd_crack_axial_coverage,pd_crack_boundary_clearance_m,pd_crack_centerline_length_m,pd_crack_local_upper_K_MPam05,pd_crack_max_axial_gap_m,pd_crack_orientation_coherence,pd_crack_orientation_deg,pd_crack_remote_KII_MPam05,pd_crack_remote_KI_MPam05,pd_crack_remote_K_MPam05,pd_crack_slenderness,pd_crack_surface_gap_m,pd_crack_tip_radius_eff_m,pd_crack_tip_width_m,pd_crack_width_m,pd_crack_width_ratio,pd_delivery_events_cycle_max,pd_delivery_memory_max,pd_delivery_rate_max_s,pd_diffuse_abort,pd_effective_stress_max_Pa,pd_embryo_max,pd_expected_births_cumulative,pd_expected_candidate_sites,pd_expected_embryos,pd_expected_stable,pd_front_backbone_bonds,pd_front_candidate_mode,pd_front_eligible_fallback,pd_front_eligible_preferred,pd_front_max_link_rate_per_cycle,pd_front_process_bonds,pd_front_stall_updates,pd_front_stalled,pd_front_wake_bonds,pd_growth_max,pd_handoff_K_pass,pd_handoff_boundary_pass,pd_handoff_competition_pass,pd_handoff_coverage_pass,pd_handoff_front_pass,pd_handoff_length_pass,pd_handoff_orientation_pass,pd_handoff_pass,pd_handoff_slenderness_pass,pd_handoff_surface_pass,pd_handoff_tip_pass,pd_max_rate_per_cycle,pd_nucleation_hazard_cycle_max,pd_nucleation_rate_max_s,pd_off_front_broken_bonds,pd_off_front_broken_fraction,pd_precapture_stalled,pd_primary_seed_node,pd_primary_seed_reselections,pd_primary_seed_stall_updates,pd_realized_births_cumulative,pd_realized_candidate_sites,pd_realized_embryos,pd_realized_stable,pd_stable_max,pd_temporal_transient_cycles,plastic_work_J_per_m,remote_sigma_max_Pa,residual_sigma1_max_Pa,rho_max_m2,rho_mean_m2,root_radius_m,root_radius_over_initial,root_radius_over_spacing,root_x_m,root_y_m,sigma1_cycle_max_Pa,sigma_a_MPa,surface_move_max_m,surface_shear_gamma_nt_max,v9_fem_embedded_error,v9_fem_error_ep_gp,v9_fem_error_epsp_acc_gp,v9_fem_error_rho_gp,v9_fem_rejections
0.0,-6.333938502701373e-13,2.3025848974790386,0.0,0.10000001955150262,1.6148344596523322e-05,1.6148344596523324e-06,0.0,False,18,False,shielded,v9_four_class_stateful_PD_shared_root_m1_marked_embryo_v1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100000000000000.0,593700322.6103516,nan,0.6103515625,2.0,0.001,1.0,emission,13098.721493975596,1.2068052772637845e-28,1.9772297498549446e-28,2.01805106802885,1.173881940376889e-19,custom,False,2.033691229284315,,terminate,False,nan,1.0,2.3671644370651304e-09,3.8783622136875095e-09,0.0,0,active,2.302585092994046,nan,nan,nan,1000000,1.0,inf,False,0,0.0,1.0,0.0,0.0,0,1.4791485694877286e-38,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,1.2993113708878981e-19,1.7199700982794605e-19,5.944765199903073e-16,False,7099055201.5325985,0.0,0.0,3741.9095810948684,0.0,0.0,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,2.3073464224646797e-06,0.02457506178946758,0,0.0,False,-1,0,0,0,3804,0,0,0.0,20,1.7701803944540407e-17,3517777777.7777777,3.543446616590331e-09,1000000000000.0,1000000000000.0,0.0005987445183220907,1.0,49.89537652684091,0.00014991623455953818,-1.0024493102302374e-05,7154073813.237933,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-6.333938509754348e-13,2.3025848998462033,0.0,0.10000001931478611,1.6148344596523322e-05,1.6148344596523324e-06,0.0,False,19,False,shielded,v9_four_class_stateful_PD_shared_root_m1_marked_embryo_v1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100000000000000.0,593700323.2207031,nan,0.6103515625,2.0,0.001,1.0,emission,13098.721493975596,1.2068052772637845e-28,1.9772297499134626e-28,2.0180510680327783,1.1738819415836943e-19,custom,False,2.033691229284315,,terminate,False,nan,1.0,2.3671644372036827e-09,3.8783622139145135e-09,4.440892098500626e-16,0,active,2.302585092994046,nan,nan,nan,1000000,1.0,inf,False,0,0.0,1.0,0.0,0.0,0,1.479148569541939e-38,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,1.2993113709064111e-19,1.7199700983109788e-19,5.944765199990215e-16,False,7099055201.546417,0.0,0.0,3741.9095810948684,0.0,0.0,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,2.3073464226455856e-06,0.02457506179142634,0,0.0,False,-1,0,0,0,3804,0,0,0.0,21,1.7701803962738686e-17,3517777777.7777777,3.5434466194741042e-09,1000000000000.0,1000000000000.0,0.0005987445183220907,1.0,49.89537652684091,0.00014991623455953818,-1.0024493102302374e-05,7154073813.237933,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-6.333938515348415e-13,2.3025849022133675,0.0,0.10000001907806963,1.6148344596523322e-05,1.6148344596523324e-06,0.0,False,20,False,shielded,v9_four_class_stateful_PD_shared_root_m1_marked_embryo_v1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100000000000000.0,593700323.8310547,nan,0.6103515625,2.0,0.001,1.0,emission,13098.721493975596,1.2068052772637845e-28,1.9772297499134626e-28,2.0180510680327783,1.1738819427904996e-19,custom,False,2.033691229284315,,terminate,False,nan,1.0,2.3671644372036827e-09,3.8783622139145135e-09,0.0,0,active,2.302585092994046,nan,nan,nan,1000000,1.0,inf,False,0,0.0,1.0,0.0,0.0,0,1.3895981010935296e-38,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,1.2993113709064111e-19,1.6670921396812652e-19,5.944765199990215e-16,False,7099055201.546417,0.0,0.0,3741.9095810948684,0.0,0.0,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,2.3073464226455856e-06,0.02457506179142634,0,0.0,False,-1,0,0,0,3804,0,0,0.0,20,1.7701803980936964e-17,3517777777.7777777,3.5434466233085566e-09,1000000000000.0,1000000000000.0,0.0005987445183220907,1.0,49.89537652684091,0.00014991623455953818,-1.0024493102302374e-05,7154073813.237933,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-6.333938522742117e-13,2.302584904580532,0.0,0.10000001884135312,1.6148344596523322e-05,1.6148344596523324e-06,0.0,False,21,False,shielded,v9_four_class_stateful_PD_shared_root_m1_marked_embryo_v1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100000000000000.0,593700324.4414062,nan,0.6103515625,2.0,0.001,1.0,emission,13098.721493975596,1.2068052772637845e-28,1.9772297499134626e-28,2.0180510680327783,1.1738819439973049e-19,custom,False,2.033691229284315,,terminate,False,nan,1.0,2.3671644372036827e-09,3.8783622139145135e-09,4.440892098500626e-16,0,active,2.302585092994046,nan,nan,nan,1000000,1.0,inf,False,0,0.0,1.0,0.0,0.0,0,1.4791485695624545e-38,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,1.2993113709064111e-19,1.7199700983229065e-19,5.944765199990215e-16,False,7099055201.546417,0.0,0.0,3741.9095810948684,0.0,0.0,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,2.3073464226455856e-06,0.02457506179142634,0,0.0,False,-1,0,0,0,3804,0,0,0.0,21,1.7701803999135242e-17,3517777777.7777777,3.5434466270920018e-09,1000000000000.0,1000000000000.0,0.0005987445183220907,1.0,49.89537652684091,0.00014991623455953818,-1.0024493102302374e-05,7154073813.237933,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-6.333938529671047e-13,2.3025849069476965,0.0,0.10000001860463666,1.6148344596523322e-05,1.6148344596523324e-06,0.0,False,22,False,shielded,v9_four_class_stateful_PD_shared_root_m1_marked_embryo_v1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100000000000000.0,593700325.0517578,nan,0.6103515625,2.0,0.001,1.0,emission,13098.721493975596,1.2068052772637845e-28,1.9772297499134626e-28,2.0180510680327783,1.1738819452041101e-19,custom,False,2.033691229284315,,terminate,False,nan,1.0,2.3671644372036827e-09,3.8783622139145135e-09,0.0,0,active,2.302585092994046,nan,nan,nan,1000000,1.0,inf,False,0,0.0,1.0,0.0,0.0,0,1.1557762112119743e-38,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,1.2993113709064111e-19,1.5203790390635978e-19,5.944765199990215e-16,False,7099055201.546417,0.0,0.0,3741.9095810948684,0.0,0.0,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,2.3073464226455856e-06,0.02457506179142634,0,0.0,False,-1,0,0,0,3804,0,0,0.0,20,1.770180401733352e-17,3517777777.7777777,3.543446632240658e-09,1000000000000.0,1000000000000.0,0.0005987445183220907,1.0,49.89537652684091,0.00014991623455953818,-1.0024493102302374e-05,7154073813.237933,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-6.333938534082505e-13,2.302584909314861,0.0,0.10000001836792013,1.6148344596523322e-05,1.6148344596523324e-06,0.0,False,23,False,shielded,v9_four_class_stateful_PD_shared_root_m1_marked_embryo_v1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100000000000000.0,593700325.6621094,nan,0.6103515625,2.0,0.001,1.0,emission,13098.721493975596,1.2068052772637845e-28,1.9772297499134626e-28,2.0180510680327783,1.1738819464109154e-19,custom,False,2.033691229284315,,terminate,False,nan,1.0,2.3671644372036827e-09,3.8783622139145135e-09,4.440892098500626e-16,0,active,2.302585092994046,nan,nan,nan,1000000,1.0,inf,False,0,0.0,1.0,0.0,0.0,0,1.4791485695700218e-38,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,1.2993113709064111e-19,1.7199700983273063e-19,5.944765199990215e-16,False,7099055201.546417,0.0,0.0,3741.9095810948684,0.0,0.0,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,2.3073464226455856e-06,0.02457506179142634,0,0.0,False,-1,0,0,0,3804,0,0,0.0,21,1.77018040355318e-17,3517777777.7777777,3.543446635213929e-09,1000000000000.0,1000000000000.0,0.0005987445183220907,1.0,49.89537652684091,0.00014991623455953818,-1.0024493102302374e-05,7154073813.237933,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-6.333938540210104e-13,2.3025849116820254,0.0,0.10000001813120367,1.6148344596523322e-05,1.6148344596523324e-06,0.0,False,24,False,shielded,v9_four_class_stateful_PD_shared_root_m1_marked_embryo_v1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100000000000000.0,593700326.2724609,nan,0.6103515625,2.0,0.001,1.0,emission,13098.721493975596,1.2068052772637845e-28,1.9772297499134626e-28,2.0180510680327783,1.1738819476177207e-19,custom,False,2.033691229284315,,terminate,False,nan,1.0,2.3671644372036827e-09,3.8783622139145135e-09,0.0,0,active,2.302585092994046,nan,nan,nan,1000000,1.0,inf,False,0,0.0,1.0,0.0,0.0,0,1.4791485695728172e-38,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,1.2993113709064111e-19,1.7199700983289316e-19,5.944765199990215e-16,False,7099055201.546417,0.0,0.0,3741.9095810948684,0.0,0.0,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,2.3073464226455856e-06,0.02457506179142634,0,0.0,False,-1,0,0,0,3804,0,0,0.0,20,1.7701804053730078e-17,3517777777.7777777,3.543446639193222e-09,1000000000000.0,1000000000000.0,0.0005987445183220907,1.0,49.89537652684091,0.00014991623455953818,-1.0024493102302374e-05,7154073813.237933,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-6.333938547171863e-13,2.3025849140491896,0.0,0.1000000178944872,1.6148344596523322e-05,1.6148344596523324e-06,0.0,False,25,False,shielded,v9_four_class_stateful_PD_shared_root_m1_marked_embryo_v1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100000000000000.0,593700326.8828125,nan,0.6103515625,2.0,0.001,1.0,emission,13098.721493975596,1.2068052772637845e-28,1.9772297499134626e-28,2.0180510680327783,1.173881948824526e-19,custom,False,2.033691229284315,,terminate,False,nan,1.0,2.3671644372036827e-09,3.8783622139145135e-09,0.0,0,active,2.302585092994046,nan,nan,nan,1000000,1.0,inf,False,0,0.0,1.0,0.0,0.0,0,1.2689797941054738e-38,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,1.2993113709064111e-19,1.5930974823314948e-19,5.944765199990215e-16,False,7099055201.546417,0.0,0.0,3741.9095810948684,0.0,0.0,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,2.3073464226455856e-06,0.02457506179142634,0,0.0,False,-1,0,0,0,3804,0,0,0.0,21,1.7701804071928356e-17,3517777777.7777777,3.5434466429841766e-09,1000000000000.0,1000000000000.0,0.0005987445183220907,1.0,49.89537652684091,0.00014991623455953818,-1.0024493102302374e-05,7154073813.237933,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-6.33393855441357e-13,2.3025849164163543,0.0,0.1000000176577707,1.6148344596523322e-05,1.6148344596523324e-06,0.0,False,26,False,shielded,v9_four_class_stateful_PD_shared_root_m1_marked_embryo_v1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100000000000000.0,593700327.4931641,nan,0.6103515625,2.0,0.001,1.0,emission,13098.721493975596,1.2068052772637845e-28,1.9772297499134626e-28,2.0180510680327783,1.1738819500313312e-19,custom,False,2.033691229284315,,terminate,False,nan,1.0,2.3671644372036827e-09,3.8783622139145135e-09,4.440892098500626e-16,0,active,2.302585092994046,nan,nan,nan,1000000,1.0,inf,False,0,0.0,1.0,0.0,0.0,0,1.4791485695738263e-38,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,1.2993113709064111e-19,1.7199700983295183e-19,5.944765199990215e-16,False,7099055201.546417,0.0,0.0,3741.9095810948684,0.0,0.0,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,2.3073464226455856e-06,0.02457506179142634,0,0.0,False,-1,0,0,0,3804,0,0,0.0,20,1.7701804090126635e-17,3517777777.7777777,3.5434466459946177e-09,1000000000000.0,1000000000000.0,0.0005987445183220907,1.0,49.89537652684091,0.00014991623455953818,-1.0024493102302374e-05,7154073813.237933,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-6.333938561422892e-13,2.3025849187835186,0.0,0.10000001742105423,1.6148344596523322e-05,1.6148344596523324e-06,0.0,False,27,False,shielded,v9_four_class_stateful_PD_shared_root_m1_marked_embryo_v1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100000000000000.0,593700328.1035156,nan,0.6103515625,2.0,0.001,1.0,emission,13098.721493975596,1.2068052772637845e-28,1.9772297499134626e-28,2.0180510680327783,1.1738819512381365e-19,custom,False,2.033691229284315,,terminate,False,nan,1.0,2.3671644372036827e-09,3.8783622139145135e-09,0.0,0,active,2.302585092994046,nan,nan,nan,1000000,1.0,inf,False,0,0.0,1.0,0.0,0.0,0,1.398764032083453e-38,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,1.2993113709064111e-19,1.6725812578666862e-19,5.944765199990215e-16,False,7099055201.546417,0.0,0.0,3741.9095810948684,0.0,0.0,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.0,2.3073464226455856e-06,0.02457506179142634,0,0.0,False,-1,0,0,0,3804,0,0,0.0,21,1.7701804108324913e-17,3517777777.7777777,3.5434466498754216e-09,1000000000000.0,1000000000000.0,0.0005987445183220907,1.0,49.89537652684091,0.00014991623455953818,-1.0024493102302374e-05,7154073813.237933,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0
