site_id,node_id,x_m,y_m,site_threshold,node_cumulative_action,remaining_threshold_action,site_status
389,179,0.0003926250000000001,-3.0000000000000004e-05,0.05020899783781768,1.9721553177643056e-05,0.05018927628464004,0
1158,480,0.0005013750000000004,3.749999999999999e-05,0.050748542894431314,9.169890462085575e-09,0.05074853372454085,0
3218,1280,0.0011235544737104631,-0.0018311701190403204,0.051207299453097106,1.3513546574396908e-08,0.05120728593955053,0
4244,1409,0.0003752823907658263,-0.0017092114270423236,0.05174399846449435,3.208013893465805e-08,0.05174396638435542,0
2386,709,0.0004201797986555263,-0.00012682623900017403,0.05174530410843253,9.52794943683815e-08,0.05174520882893816,0
4306,1430,0.0012466915290819092,-0.0017102513126253656,0.05175639553980796,4.4781034284360416e-10,0.051756395091997615,0
3647,1318,0.0006654805645827595,-0.0017913884242686483,0.052005797117003406,1.3505968375492156e-08,0.05200578361103503,0
3633,1318,0.0006654805645827595,-0.0017913884242686483,0.05211567083879025,1.3505968375492156e-08,0.05211565733282187,0
2346,705,0.0003917622054501175,-0.00013673940679297052,0.052394211267724415,3.669571335376032e-08,0.05239417457201106,0
446,199,0.0005426250000000006,-3.0000000000000004e-05,0.05245589170939836,3.040363256462645e-09,0.0524558886690351,0
61,51,0.0003926250000000001,-6e-05,0.05260264560060842,1.2666504830658032e-06,0.05260137895012536,0
3557,1302,0.0,-0.0017916666666666667,0.052719288511521675,2.1460700857017973e-08,0.05271926705082082,0
4290,1410,0.0004191076616030197,-0.0017055678807356095,0.05299107788817512,6.347297876509247e-09,0.052991071540877246,0
2767,757,0.0003487209506984081,0.00020323805190300341,0.0530388610699016,2.630770096533511e-09,0.0530388584391315,0
1066,443,0.0004601250000000003,2.999999999999999e-05,0.053385649452921666,4.47242077314692e-08,0.05338560472871393,0
1497,599,0.00035049791389083905,6.608846053976123e-05,0.05349311523648274,9.765684729121883e-07,0.05349213866800982,0
3019,831,0.0005052559082019141,-0.00014259608629591756,0.05378583239212431,1.2259935852966035e-08,0.05378582013218846,0
561,252,0.0004601250000000003,-1.5000000000000005e-05,0.05384887192873932,3.982799064639215e-08,0.05384883210074867,0
103,59,0.0004526250000000003,-6e-05,0.054195366839308236,5.974883135408689e-08,0.05419530709047688,0
1563,609,0.0003732595008181979,-6.543821433225158e-05,0.055353335126022224,2.324763978353258e-06,0.05535101036204387,0
73,53,0.00040762500000000016,-6e-05,0.05536179280741254,8.045962220568645e-07,0.05536098821119048,0
4347,1433,0.001375728555843743,-0.0017060906296348618,0.05536305858753769,5.930750409177369e-09,0.05536305265678728,0
3020,831,0.0005052559082019141,-0.00014259608629591756,0.056081285747592496,1.2259935852966035e-08,0.056081273487656645,0
3899,1385,0.0014197734752504174,-0.0017467174082457623,0.05636856291298828,1.6766268000891533e-07,0.05636839525030827,0
3332,1281,0.0011683063225345087,-0.001835821235010951,0.05648212499610432,3.04051247806275e-08,0.05648209459097954,0
2062,661,0.0004269006467537924,0.00012341315379275108,0.05677915025569283,4.463506753824434e-08,0.05677910562062529,0
4199,1408,0.0003352491194219976,-0.001709268843234495,0.056801850682978154,2.90809048727778e-08,0.05680182160207328,0
874,370,0.0003926250000000001,1.4999999999999992e-05,0.05698294182642634,5.368082354105849e-05,0.056929261002885284,0
2357,706,0.00039905612662404367,-0.00013483739109859555,0.057204937401062785,1.2436346873626324e-07,0.057204813037594046,0
4074,1406,0.0002528682826605001,-0.0017101146573470373,0.0579307515221515,2.8236642550380505e-09,0.057930748698487244,0
2273,700,0.0003543474732555907,-0.00014026600445778972,0.05822483195650447,1.291702848647408e-08,0.05822481903947598,0
24,28,0.00033537279169846044,4.626701118018792e-05,0.05825781739535871,4.813700262333484e-06,0.058253003695096374,0
3240,1280,0.0011235544737104631,-0.0018311701190403204,0.05826682219584821,1.3513546574396908e-08,0.058266808682301635,0
1770,632,0.0003115931542154948,-8.38431163329143e-05,0.05832514369767384,1.1820845718733618e-09,0.05832514251558927,0
