Dloc_max,F0_residual_N_per_m,P_max,Umax_m,Umin_m,ale_accept_scale,ale_geometry_active,block,block_limited_by_birth_clock,case,cycles_connected,cycles_diffuse_abort,cycles_first_embryo,cycles_first_expected_embryo,cycles_first_expected_stable,cycles_first_softening,cycles_first_stable,cycles_front_capture,cycles_front_stalled,cycles_root_connected,cycles_target,cycles_total,cycles_two_horizon_crack,dN,delivery_hit_count,delivery_memory_s,delivery_scale,delivery_source,dep_eq_block_max,dep_eq_cycle_max,effective_scratch_Kt_max,epsp_acc_max,fatigue_model,fatigue_model_preset_applied,fem_scratch_Kt_max,geometry_invalid_reason,geometry_limit_mode,geometry_saturated,geometry_saturation_cycles,geometry_taper_factor,max_blocks_requested,minimum_element_area_over_initial,next_birth_wait_cycles_pre,pd_active_front,pd_active_front_bonds,pd_active_front_length_m,pd_amplification_max,pd_birth_rate_max_per_cycle,pd_bond_damage_max,pd_broken_bonds,pd_completion_max,pd_connected_bonds,pd_connected_extent_m,pd_crack_axial_coverage,pd_crack_boundary_clearance_m,pd_crack_centerline_length_m,pd_crack_local_upper_K_MPam05,pd_crack_max_axial_gap_m,pd_crack_orientation_coherence,pd_crack_orientation_deg,pd_crack_remote_KII_MPam05,pd_crack_remote_KI_MPam05,pd_crack_remote_K_MPam05,pd_crack_slenderness,pd_crack_surface_gap_m,pd_crack_tip_radius_eff_m,pd_crack_tip_width_m,pd_crack_width_m,pd_crack_width_ratio,pd_delivery_events_cycle_max,pd_delivery_memory_max,pd_delivery_rate_max_s,pd_diffuse_abort,pd_effective_stress_max_Pa,pd_embryo_max,pd_expected_births_cumulative,pd_expected_candidate_sites,pd_expected_embryos,pd_expected_stable,pd_front_backbone_bonds,pd_front_candidate_mode,pd_front_eligible_fallback,pd_front_eligible_preferred,pd_front_max_link_rate_per_cycle,pd_front_process_bonds,pd_front_stall_updates,pd_front_stalled,pd_front_wake_bonds,pd_growth_max,pd_handoff_K_pass,pd_handoff_boundary_pass,pd_handoff_competition_pass,pd_handoff_coverage_pass,pd_handoff_front_pass,pd_handoff_length_pass,pd_handoff_orientation_pass,pd_handoff_pass,pd_handoff_slenderness_pass,pd_handoff_surface_pass,pd_handoff_tip_pass,pd_max_rate_per_cycle,pd_nucleation_hazard_cycle_max,pd_nucleation_rate_max_s,pd_off_front_broken_bonds,pd_off_front_broken_fraction,pd_precapture_stalled,pd_primary_seed_node,pd_primary_seed_reselections,pd_primary_seed_stall_updates,pd_realized_births_cumulative,pd_realized_candidate_sites,pd_realized_embryos,pd_realized_stable,pd_stable_max,pd_temporal_transient_cycles,plastic_work_J_per_m,remote_sigma_max_Pa,residual_sigma1_max_Pa,rho_max_m2,rho_mean_m2,root_radius_m,root_radius_over_initial,root_radius_over_spacing,root_x_m,root_y_m,sigma1_cycle_max_Pa,sigma_a_MPa,surface_move_max_m,surface_shear_gamma_nt_max,v9_fem_embedded_error,v9_fem_error_ep_gp,v9_fem_error_epsp_acc_gp,v9_fem_error_rho_gp,v9_fem_rejections
5.407090212006249e-05,-1.3890761592194525,0.00021626606713798235,8.99581434636314e-06,8.995844454441638e-07,0.0,False,0,False,shielded,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2400000.0,930.8141406656264,nan,930.8141406656264,2.0,0.001,1.0,completed_flow,4.842923266164747e-06,5.204687867049139e-09,5.565383020358843,4.842923266164747e-06,plastic_shielded_case64_M1,True,5.570213816732766,,terminate,False,nan,1.0,20000,1.0,33792.59201473952,False,0,0.0,1.0,9.147861667309811e-06,0.0,0,1.0384780120324027e-08,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,0.00010879181489735537,0.00014412340514653824,0.5091001231015995,False,10394196261.345692,1.0842021724855044e-19,0.020834929315758165,4422.9472349258485,4.529158550062119e-19,0.020834929313465672,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,9.164338773882208e-06,1377.5262023711437,6703723.410169873,0,0.0,False,-1,0,0,0,4349,0,0,0.008478809410273236,987,1.914028564588204e-05,1867651556.6534173,172745.25528470057,1025146509483.4788,1000018055859.7916,4.553794235144863e-05,1.0,6.071725646859802,0.00036,0.0,10403218505.713324,840.4432004940379,0.0,0.0,0.7145782647106728,0.11623690461694032,0.15259463329115094,0.7145782647106728,1
0.00011159930932946871,-2.8678387031132977,0.00044632251644238785,8.995817907698837e-06,8.995880067798712e-07,0.0,False,1,False,shielded,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2400000.0,1921.8299454698385,nan,991.0158048042122,2.0,0.001,1.0,completed_flow,5.152470370730029e-06,5.201092678809599e-09,5.565175732012861,9.995393636894776e-06,plastic_shielded_case64_M1,True,5.570000330680238,,terminate,False,nan,1.0,20000,1.0,32973.74890339843,False,0,0.0,1.0,9.132643676316263e-06,0.0,0,1.0380842673928298e-08,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,0.00010875782425162753,0.00014409607865348452,0.5089443307176129,False,10393809118.943642,1.0842021724855044e-19,0.04289093583022308,4422.9472349258485,5.213645862676012e-19,0.04289093582548525,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,9.132643676316263e-06,1373.6372301384458,6685012.365779513,0,0.0,False,-1,0,0,0,4349,0,0,0.017412178241487823,727,3.9515344818720456e-05,1867651556.6534173,356512.99141934986,1052242977665.882,1000037347861.9316,4.553794235144863e-05,1.0,6.071725646859802,0.00036,0.0,10402819788.154997,840.4432004940379,0.0,0.0,0.7871685732847008,0.12300596984247052,0.15789682125910018,0.7871685732847008,0
0.00017196024187360326,-4.420368656115806,0.0006876635658844554,8.99582164669019e-06,8.995917457712218e-07,0.0,False,2,False,shielded,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2400000.0,2962.3965405142617,nan,1040.566595044423,2.0,0.001,1.0,completed_flow,5.406020119661205e-06,5.197270363875964e-09,5.564956699568512,1.540141375655598e-05,plastic_shielded_case64_M1,True,5.569776269227626,,terminate,False,nan,1.0,20000,1.0,32097.244371703382,False,0,0.0,1.0,9.103432074494819e-06,0.0,0,1.0374179908707003e-08,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,0.00010872191890447925,0.0001440498262160762,0.5087797613767391,False,10393400042.657995,2.168404344971009e-19,0.06587764474172875,4422.9472349258485,1.1151811808748927e-18,0.06587764473442236,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,9.103432074494819e-06,1369.5647510977108,6665418.763381866,0,0.0,False,-1,0,0,0,4349,0,0,0.026676018553155934,745,6.0905664829128694e-05,1867651556.6534173,549302.8124664096,1081052645742.7269,1000057680185.5939,4.553794235144863e-05,1.0,6.071725646859802,0.00036,0.0,10402401319.434238,840.4432004940379,0.0,0.0,0.8425782181791956,0.12675256712161198,0.15945678873703792,0.8425782181791956,0
0.00023529090050866674,-6.050337135202673,0.0009408314832887177,8.995825572178418e-06,8.99595671259444e-07,0.0,False,3,False,shielded,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2400000.0,4054.991465310906,nan,1092.5949247966441,2.0,0.001,1.0,completed_flow,5.671836648879609e-06,5.19326291144459e-09,5.564726819525919,2.107325040543559e-05,plastic_shielded_case64_M1,True,5.569541113628516,,terminate,False,nan,1.0,20000,1.0,27594.14314500034,False,0,0.0,1.0,9.062120579162766e-06,0.0,0,1.0367065075842495e-08,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,0.00010868424760977355,0.00014400041915763935,0.508607096699512,False,10392970706.838604,1.0842021724855044e-19,0.08979825865849571,4422.9472349258485,3.856729306112268e-19,0.08979825864849414,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,9.970180434077372e-06,1365.3041354388845,6644919.313572714,0,0.0,False,-1,0,0,0,4349,0,0,0.03626556769879337,746,8.336165616779755e-05,1867651556.6534173,751549.0672753892,1111696966647.7498,1000079112426.9863,4.553794235144863e-05,1.0,6.071725646859802,0.00036,0.0,10401962130.713505,840.4432004940379,0.0,0.0,0.900932269016818,0.13075380170327627,0.1615218885999038,0.900932269016818,0
0.00030173490383322843,-7.761597082725062,0.0012063934614960914,8.99582969344264e-06,8.995997925236617e-07,0.0,False,4,False,shielded,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2400000.0,5202.216136347382,nan,1147.2246710364764,2.0,0.001,1.0,completed_flow,5.9504922616270354e-06,5.189061661517433e-09,5.564485559991367,2.7023742667062625e-05,plastic_shielded_case64_M1,True,5.5692943202089,,terminate,False,nan,1.0,20000,1.0,30200.095941899508,False,0,0.0,1.0,9.03312596789469e-06,0.0,0,1.0361460977761781e-08,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,0.00010864472502412434,0.0001439614910576138,0.5084259453301524,False,10392520118.09334,2.117582368135751e-22,0.11471974699383972,4422.9472349258485,7.078612286520283e-22,0.11471974698100633,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,9.03312596789469e-06,1360.8474905562102,6623475.945436657,0,0.0,False,-1,0,0,0,4349,0,0,0.046201201156075344,734,0.00010693621454879222,1867651556.6534173,963706.1496991013,1144306989797.4353,1000101707911.1315,4.553794235144863e-05,1.0,6.071725646859802,0.00036,0.0,10401501206.599188,840.4432004940379,0.0,0.0,0.9622841761595032,0.13501406830432292,0.16405415947737384,0.9622841761595032,0
0.0003365962260069022,-8.659923793774455,0.00134570527443989,8.995831856902214e-06,8.996019559832422e-07,0.0,False,5,False,shielded,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2400000.0,5804.509088641533,nan,602.2929522941502,2.0,0.001,1.0,completed_flow,3.1219871657443233e-06,5.184657581214399e-09,5.564297181995917,3.014572983280695e-05,plastic_shielded_case64_M1,True,5.569164802806391,,terminate,False,nan,1.0,20000,1.0,20166.623642878272,False,0,0.0,1.0,9.003223689954053e-06,0.0,0,1.0353159939097687e-08,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,0.00010861387353827925,0.00014390380968011296,0.5082845370222853,False,10392168293.636898,5.421010862427522e-20,0.1277118297316029,4422.9472349258485,2.1749230239439997e-19,0.1277118297172841,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,1.2430190053641937e-05,1358.3839593465216,6611662.370916028,0,0.0,False,-1,0,0,0,4349,0,0,0.051359252101017036,704,0.00011931112435480352,1867651556.6534173,1075006.1186183302,1161605327864.8777,1000113608172.172,4.553794235144863e-05,1.0,6.071725646859802,0.00036,0.0,10401259313.220778,840.4432004940379,0.0,0.0,0.26166675341259543,0.03598998343931792,0.04339279488611986,0.26166675341259543,1
0.00039789539533052753,-10.240311569488702,0.001590631908803819,8.995835662984182e-06,8.996057620651896e-07,0.0,False,6,False,shielded,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2400000.0,6864.192211992282,nan,1059.6831233507496,2.0,0.001,1.0,completed_flow,5.489496274231438e-06,5.182348398772196e-09,5.5641183155531495,3.5635226107038386e-05,plastic_shielded_case64_M1,True,5.568937010041574,,terminate,False,nan,1.0,20000,1.0,28632.894306461778,False,0,0.0,1.0,8.97864191048452e-06,0.0,0,1.0347505697596366e-08,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,0.00010858458988917874,0.00014386450684661216,0.508150313889099,False,10391834233.44663,1.0842021724855044e-19,0.1504345284134524,4422.9472349258485,4.352323053377758e-19,0.15043452839651833,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,8.97864191048452e-06,1354.384048838933,6592387.043492242,0,0.0,False,-1,0,0,0,4349,0,0,0.06034230654305052,716,0.00014108082986532273,1867651556.6534173,1270691.2211108657,1192335342218.1152,1000134608080.513,4.553794235144863e-05,1.0,6.071725646859802,0.00036,0.0,10400833875.708973,840.4432004940379,0.0,0.0,0.7854525072357125,0.10545799605220081,0.12557970288993853,0.7854525072357125,0
0.00046220969585886174,-11.899524740383193,0.0018475573515540633,8.995839658903018e-06,8.996097579840321e-07,0.0,False,7,False,shielded,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2400000.0,7976.85949151057,nan,1112.6672795182872,2.0,0.001,1.0,completed_flow,5.759346822864241e-06,5.178290525667873e-09,5.563884608036449,4.139457292990263e-05,plastic_shielded_case64_M1,True,5.568697940162782,,terminate,False,nan,1.0,20000,1.0,18688.37718030858,False,0,0.0,1.0,8.93634718854911e-06,0.0,0,1.034083648488479e-08,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,0.00010854633800562022,0.00014381813510834098,0.507974983338052,False,10391397749.239262,5.421010862427522e-20,0.17407845105301567,4422.9472349258485,1.5311436122904376e-19,0.17407845103333777,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,1.2447200113373266e-05,1350.1025792127225,6571784.70456842,0,0.0,False,-1,0,0,0,4349,0,0,0.06963919625016286,748,0.00016393505426220915,1867651556.6534173,1475971.8566873355,1225007032982.8208,1000156743678.6147,4.553794235144863e-05,1.0,6.071725646859802,0.00036,0.0,10400387376.477697,840.4432004940379,0.0,0.0,0.8405929968730317,0.11003481528273952,0.12952342124322197,0.8405929968730317,0
0.000529684866019231,-13.641484988571813,0.0021170566621009357,8.995843854103421e-06,8.996139531844443e-07,0.0,False,8,False,shielded,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2400000.0,9145.160135004771,nan,1168.3006434942015,2.0,0.001,1.0,completed_flow,6.04222420116012e-06,5.174036520155942e-09,5.5636393334498715,4.743679713106275e-05,plastic_shielded_case64_M1,True,5.568447040710016,,terminate,False,nan,1.0,20000,1.0,26674.268762127547,False,0,0.0,1.0,8.910030485821112e-06,0.0,0,1.0333581088945235e-08,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,0.00010850620683725856,0.0001437676705920459,0.5077910375078447,False,10390939661.775833,2.710505431213761e-20,0.19872057145361974,4422.9472349258485,8.910364448112091e-20,0.1987205714310578,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,8.910030485821112e-06,1345.6243984987668,6550235.033213702,0,0.0,False,-1,0,0,0,4349,0,0,0.0792736424793349,737,0.00018792762345738753,1867651556.6534173,1691308.8092895974,1259757880248.894,1000180080315.9103,4.553794235144863e-05,1.0,6.071725646859802,0.00036,0.0,10399918783.724176,840.4432004940379,0.0,0.0,0.8986450666587892,0.1148346204617479,0.13372386924425478,0.8986450666587892,0
0.0006004734305939952,-15.47030811848522,0.002399731178247766,8.995848258497587e-06,8.996183575786079e-07,0.0,False,9,False,shielded,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2400000.0,10371.875810673682,nan,1226.7156756689117,2.0,0.001,1.0,completed_flow,6.338733299008076e-06,5.1695772512306175e-09,5.563381925458457,5.3775530430070824e-05,plastic_shielded_case64_M1,True,5.568183732746869,,terminate,False,nan,1.0,20000,1.0,16976.758128101934,False,0,0.0,1.0,8.862696793867769e-06,0.0,0,1.0325434044542691e-08,0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,inf,0.00010846410578794788,0.00014371098314460242,0.5075980609315431,False,10390458913.339973,2.710505431213761e-20,0.22433766326198276,4422.9472349258485,1.1882260634273593e-19,0.2243376632363958,0,0,0,0,0.0,0,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,1.2321833931011688e-05,1340.941363454269,6527698.735038877,0,0.0,False,-1,0,0,0,4349,0,0,0.08922956927432393,750,0.00021311501466429562,1867651556.6534173,1917184.0096310747,1296736204197.885,1000204687453.5187,4.553794235144863e-05,1.0,6.071725646859802,0.00036,0.0,10399427016.196926,840.4432004940379,0.0,0.0,0.9596590177289934,0.1198671002169909,0.13818635174201382,0.9596590177289934,0
