site_id,pd_node_id,site_threshold,node_cumulative_action,remaining_threshold_action,site_status
3342,454,0.028391930867473505,4.348567572686123e-30,0.028391930867473505,0
116,27,0.028566546999927903,2.790083688388882e-24,0.028566546999927903,0
1647,248,0.028621236482222086,2.3688774486805515e-24,0.028621236482222086,0
810,125,0.028841092474244934,2.100549707762467e-24,0.028841092474244934,0
2866,309,0.029123849577985934,1.2246685840617077e-29,0.029123849577985934,0
2270,277,0.02929027541599189,7.70724031847695e-27,0.02929027541599189,0
3575,480,0.029429967196441614,1.0939454433960173e-25,0.029429967196441614,0
1946,263,0.029493509599560284,1.7038964594948676e-23,0.029493509599560284,0
1125,178,0.029610122765316566,2.1751882596312074e-29,0.029610122765316566,0
1696,252,0.02988921161525086,3.680203867121252e-24,0.02988921161525086,0
679,107,0.02993353588573626,1.125986908220385e-24,0.02993353588573626,0
1213,194,0.03010054451988927,9.764407436187463e-28,0.03010054451988927,0
3361,454,0.03040328735367345,4.348567572686123e-30,0.03040328735367345,0
3057,315,0.030469675365313028,1.02523651693438e-29,0.030469675365313028,0
3716,487,0.030808234192577173,2.9883249935968477e-24,0.030808234192577173,0
566,90,0.030830836934779893,1.6816710561776673e-25,0.030830836934779893,0
3556,480,0.030851014597747774,1.0939454433960173e-25,0.030851014597747774,0
2778,305,0.031053650732517715,7.150180119874699e-25,0.031053650732517715,0
3652,482,0.031127010123471403,2.40942947817167e-30,0.031127010123471403,0
225,37,0.03158678861347768,1.2393209547689106e-28,0.03158678861347768,0
992,155,0.03197242380167166,4.212554510348425e-28,0.03197242380167166,0
2624,298,0.03207892406090952,1.0142871568733388e-30,0.03207892406090952,0
3375,454,0.032357762864124014,4.348567572686123e-30,0.032357762864124014,0
782,120,0.032641384428012975,1.4506260391424674e-29,0.032641384428012975,0
2143,273,0.03268143878900199,6.846821228054287e-26,0.03268143878900199,0
1881,260,0.033219174057783546,6.96954218181326e-26,0.033219174057783546,0
3102,318,0.03386292777465616,6.637070448747963e-29,0.03386292777465616,0
1106,175,0.033944726724750234,2.496479868138413e-28,0.033944726724750234,0
2980,312,0.03430742378866497,7.060426745125837e-28,0.03430742378866497,0
3441,462,0.034313674720759094,7.0960596185736065e-28,0.034313674720759094,0
2018,267,0.03486587046078233,3.342515927077984e-27,0.03486587046078233,0
2513,290,0.03521091856058718,2.4717911348676296e-29,0.03521091856058718,0
772,119,0.03523023255368198,3.1819736534466136e-29,0.03523023255368198,0
2787,305,0.0358325818498071,7.150180119874699e-25,0.0358325818498071,0
3604,481,0.03726030104386207,8.455631988510236e-28,0.03726030104386207,0
3232,445,0.037273282521488586,1.8479717796752564e-28,0.037273282521488586,0
1950,263,0.03732684584748796,1.7038964594948676e-23,0.03732684584748796,0
257,41,0.03734258847197908,8.061278130251574e-30,0.03734258847197908,0
990,155,0.03760396766220579,4.212554510348425e-28,0.03760396766220579,0
452,72,0.03846065078225942,4.1531917821118835e-26,0.03846065078225942,0
2511,290,0.03847770874231655,2.4717911348676296e-29,0.03847770874231655,0
2117,271,0.039060532944587154,1.827221969249202e-24,0.039060532944587154,0
324,49,0.040225872756257296,6.500386250137094e-25,0.040225872756257296,0
2795,305,0.04091695123872038,7.150180119874699e-25,0.04091695123872038,0
3746,488,0.040953729358925335,6.268646962691018e-26,0.040953729358925335,0
3060,315,0.04115045482666642,1.02523651693438e-29,0.04115045482666642,0
3609,481,0.041688953500667994,8.455631988510236e-28,0.041688953500667994,0
2192,273,0.0418138844337058,6.846821228054287e-26,0.0418138844337058,0
1180,189,0.04225029236802044,1.1490887600382912e-25,0.04225029236802044,0
2401,285,0.04227451480058037,1.7971464052924428e-29,0.04227451480058037,0
2774,305,0.04254117144868121,7.150180119874699e-25,0.04254117144868121,0
729,113,0.042556413917304595,6.522364782853238e-27,0.042556413917304595,0
1515,238,0.04269843013330706,3.4787281063815913e-29,0.04269843013330706,0
1968,263,0.04278053193205829,1.7038964594948676e-23,0.04278053193205829,0
1493,235,0.043204775061304115,1.5020241650070723e-28,0.043204775061304115,0
2505,290,0.04321830990792517,2.4717911348676296e-29,0.04321830990792517,0
1473,234,0.04417056512994456,3.806190658616629e-28,0.04417056512994456,0
1290,207,0.04432224151936135,6.553762922326039e-25,0.04432224151936135,0
7,5,0.04437819725435605,2.13853008760558e-32,0.04437819725435605,0
312,48,0.04448379073694985,1.551783134015898e-24,0.04448379073694985,0
3753,488,0.04448748870660824,6.268646962691018e-26,0.04448748870660824,0
1020,159,0.04476071934208007,1.4824123429938491e-29,0.04476071934208007,0
3070,317,0.045151613206212034,1.6424145040209993e-28,0.045151613206212034,0
1081,171,0.04566546427258283,1.0789651253395371e-26,0.04566546427258283,0
549,88,0.045700182316675206,1.2398616733378169e-24,0.045700182316675206,0
1666,249,0.045729419814867826,1.163477174492006e-24,0.045729419814867826,0
1634,248,0.04580292080596839,2.3688774486805515e-24,0.04580292080596839,0
3405,461,0.046956205888387066,4.1238349233958415e-25,0.046956205888387066,0
1160,187,0.047183487226174464,9.554209226484225e-25,0.047183487226174464,0
1996,266,0.047304004831982986,1.3929564889003732e-27,0.047304004831982986,0
3397,461,0.047448407897611136,4.1238349233958415e-25,0.047448407897611136,0
417,66,0.047895815368476855,5.2125087116141194e-24,0.047895815368476855,0
1641,248,0.048161674647374954,2.3688774486805515e-24,0.048161674647374954,0
3093,317,0.04822798232366375,1.6424145040209993e-28,0.04822798232366375,0
533,85,0.04838225993818228,1.0042175829288735e-24,0.04838225993818228,0
2530,291,0.048589275150043625,7.556088463223721e-29,0.048589275150043625,0
1203,192,0.048644642447306756,7.298145784438759e-27,0.048644642447306756,0
900,139,0.04893369129118852,2.1886718129005456e-29,0.04893369129118852,0
2432,286,0.04893851739291073,3.7282029548774426e-28,0.04893851739291073,0
3765,489,0.049543844284013615,4.7018978326794854e-30,0.049543844284013615,0
2021,267,0.04956439149381765,3.342515927077984e-27,0.04956439149381765,0
1932,262,0.04978828792852556,8.69839004759892e-25,0.04978828792852556,0
369,55,0.05023139582655745,1.381146375873703e-27,0.05023139582655745,0
3393,461,0.0504137487435843,4.1238349233958415e-25,0.0504137487435843,0
1327,213,0.05064015288718572,1.470386282121271e-27,0.05064015288718572,0
347,52,0.05097650768443648,2.667822414165198e-26,0.05097650768443648,0
2039,268,0.050993303749113816,1.328006199384098e-21,0.050993303749113816,0
2600,294,0.051210259376397706,2.8640894165112103e-25,0.051210259376397706,0
2553,293,0.05126241365918083,2.2904022022242663e-25,0.05126241365918083,0
819,126,0.05135746548958763,9.750965169062085e-25,0.05135746548958763,0
578,91,0.05154581162611907,6.430096136261102e-26,0.05154581162611907,0
1940,262,0.05155111881427615,8.69839004759892e-25,0.05155111881427615,0
820,126,0.05183313883483785,9.750965169062085e-25,0.05183313883483785,0
2950,312,0.05266787366614553,7.060426745125837e-28,0.05266787366614553,0
2614,296,0.052733615845649104,4.2115493424662025e-22,0.052733615845649104,0
246,40,0.05296347267337493,3.1948726159944493e-29,0.05296347267337493,0
2684,301,0.05355927783471382,2.711902352452219e-29,0.05355927783471382,0
2023,267,0.05403255023111477,3.342515927077984e-27,0.05403255023111477,0
1627,247,0.054829943096653386,6.590791384412802e-24,0.054829943096653386,0
1431,231,0.055414147067852595,2.0294965234377386e-26,0.055414147067852595,0
1270,204,0.0555566716352114,3.902466855730662e-24,0.0555566716352114,0
1278,206,0.05560704372304306,1.5697266606356678e-24,0.05560704372304306,0
3784,489,0.056042802209557596,4.7018978326794854e-30,0.056042802209557596,0
1811,258,0.05628477526149024,1.1144489704144987e-26,0.05628477526149024,0
2237,275,0.0565397100567197,1.1005624669508466e-26,0.0565397100567197,0
2967,312,0.057076930040600625,7.060426745125837e-28,0.057076930040600625,0
2278,277,0.057104771026570404,7.70724031847695e-27,0.057104771026570404,0
3750,488,0.057426268752464225,6.268646962691018e-26,0.057426268752464225,0
792,121,0.05752998192900161,6.665398982664785e-30,0.05752998192900161,0
3460,462,0.057540466995894844,7.0960596185736065e-28,0.057540466995894844,0
639,99,0.05763120304809167,4.4956070198971693e-29,0.05763120304809167,0
3472,462,0.058160814263860945,7.0960596185736065e-28,0.058160814263860945,0
3376,454,0.058546279361795954,4.348567572686123e-30,0.058546279361795954,0
1156,186,0.058638892770230905,2.612762779458561e-24,0.058638892770230905,0
386,57,0.058772979061672545,1.543778336565259e-28,0.058772979061672545,0
1341,215,0.05928063295675282,1.7017153456724429e-28,0.05928063295675282,0
3689,487,0.05938356809238233,2.9883249935968477e-24,0.05938356809238233,0
2014,267,0.05944831309272628,3.342515927077984e-27,0.05944831309272628,0
227,37,0.059485202407504066,1.2393209547689106e-28,0.059485202407504066,0
3702,487,0.05955978980213085,2.9883249935968477e-24,0.05955978980213085,0
2639,298,0.0597014431247378,1.0142871568733388e-30,0.0597014431247378,0
2846,308,0.06136173162951493,2.552969471959978e-29,0.06136173162951493,0
2628,298,0.061586577447700734,1.0142871568733388e-30,0.061586577447700734,0
930,146,0.0624807761798536,1.1221900241602137e-24,0.0624807761798536,0
