internal_max_cycles,N_attempt,N_stable,N_softening,N_root_connected,N_front_capture,H_attempt,attempt_site,summary_sha256,checkpoint_sha256
100000.0,566.0012938069962,568.777774661639,14083.541417026983,566712.8719933422,566712.8719933422,0.037363528078493934,801,643a3680cfd6da45fdee519f1af4df6c8ad6a53dd048ff6be26d48ff85b454a3,1b393acd26fe06714889946fb922928fb6939ef3f47caf032de5058a40507016
10000.0,566.0012938069962,568.777774661639,14083.541417026983,514083.541417027,564083.541417027,0.037363528078493934,801,e10eab495d713e9f74d98fa67ef16ed5c7f4cdb4a2d4d359a23d972c560de49f,2291e9c5b2643f01cd382b172251f3c9bfcd76f752e0d0e0422bbde8c2926231
2500.0,566.0012938069962,568.777774661639,11444.993453816645,496444.9934538166,548944.9934538166,0.037363528078493934,801,437946ec3ec5eccab48a6b26f3a4cd813a4736f800361d2c33b73038de70f4f7,d437fdb9c3cce4232e8e345e4ead71e9ac820bbc9eba178d89b6c590d8514fb7
625.0,566.0012938069962,568.777774661639,10160.35646301406,493910.35646301403,545160.356463014,0.037363528078493934,801,166ca9e730f18e9d15ee5b0e8e42e81903c888cbc4c5468a0f8f2d640de3241c,1585f182f74e198855bcd494bb844e6b8f5ce062ddf0ff7ce43dd1d781160103
156.25,565.7739064349046,568.5503872895474,9682.719827941322,492807.7198279413,544370.2198279414,0.037363528078493934,801,0f7d4a859c164e75290cff4ea02f34d4e3b5006500eeb8031b029f04cefeb868,830dd98fe3845bbf16b8582b2f8555f3a25c2b987f29993243e3f9c4dfc5d796
