internal_max_cycles,N_attempt,N_stable,transition_delay_cycles,H_attempt,endpoint,summary_sha256
39.0625,565.8876001270531,568.664080981696,2.7764808546428412,0.037363528078493934,diagnostic_stable_seed_stop,d199c027a4c17e1b3d9dd399240ef0b78b02280337ac71e6c92f4848e092b2f2
9.765625,565.6755738126514,568.4520546672942,2.7764808546428412,0.037363528078493934,diagnostic_stable_seed_stop,f537422f2e428fa2a338ef9b9932dfc7cf54144a6dcc275ae3c2ebcd6b45860e
2.44140625,565.9693174673827,568.7457983220255,2.7764808546428412,0.037363528078493934,diagnostic_stable_seed_stop,10040bf6489549807a273e733930ef20678f4f972c5be5ba22b1d3c6e63fe1a5
0.6103515625,565.8156533396242,568.592134194267,2.7764808546428412,0.037363528078493934,diagnostic_stable_seed_stop,700ee17a044a49667c4c489d9c472e1e2f13d4e44a1cc1cd1d6f8afaffe52886
